TIME,DATE_DAY,DATE_MONTH,DATE_YEAR,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,target
16,8,1,2018,0.8104050759999999,3.8920769689999997,4.972863674,3.5329768660000003,3.83655262,5.5,4.641205788,97.73928070000001,1,97.75862122,1,0,0,0.0,0,0,0,0.0,0,49.94709396,1,0.0,0,0,0,31.25059509,1,0.0,0,71.04104614,1,2.974660873,34.18631744,29.07171249,72.54682159,29.031274800000002,86.47460175,26.04186821,63.24165344,25.92699623,71.79071808,31.55007362,30.65007401,0
17,8,1,2018,0.983265519,4.131626129,4.589788437,3.8525106910000004,3.14896059,5.313519955,3.912636042,97.05825806,1,97.07739258,1,0,0,0.0,0,0,0,0.0,0,50.1687355,1,0.0,0,0,0,0.0,0,0.0,0,73.86992645,1,2.9749867919999997,34.55295563,29.39754295,72.65136719,29.35677147,86.36632538,29.24240303,62.63093567,29.24240303,56.59064102,31.89268875,30.99268913,0
18,8,1,2018,1.18270421,4.372282028,4.226067543,4.075895786,2.47337532,5.055346966,2.5429496769999997,96.95723724,1,96.97634125,1,0,0,0.0,0,0,0,0.0,0,50.07601166,1,0.0,0,0,0,32.40599442,1,0.0,0,71.53500366,1,2.9750349519999997,34.60726166,29.56279945,72.29938507,29.52216911,86.71340179,26.38386917,61.90552139,26.261005400000002,68.09003448,32.04467392,31.144674300000002,0
19,8,1,2018,1.319487691,4.597844601,3.86282444,4.33027029,1.7899868490000002,5.261506557,2.697639942,97.38462829999999,1,97.40385437,1,0,0,0.0,0,0,0,0.0,0,50.15804291,1,0.0,0,0,0,32.45648575,1,0.0,0,68.76826477,1,2.974830866,34.37736511,29.70056343,71.93682861,29.65980911,86.69029999,26.281225199999998,60.85213852,26.15800667,67.80599976,32.16847992,31.26847839,0
20,8,1,2018,1.353457451,4.832066536,3.499608994,4.302370071,1.623393774,5.40946579,2.659153938,97.67864990000001,1,97.69796753,1,0,0,0.0,0,0,0,0.0,0,0.0,0,35.1664238,1,0,0,30.79687691,1,0.0,0,49.84707642,1,2.97468996,34.21899796,31.62415123,69.52533722,31.62415123,61.19604492,19.49186134,81.17835236,19.38005829,66.77194977,33.81974792,32.9197464,0
21,8,1,2018,1.3186402320000001,5.25146389,3.0599424839999996,3.002961636,2.042032003,5.5,2.513798475,98.6419754,1,98.66157532,1,0,0,0.0,0,0,0,0.0,0,51.40832901,1,35.60052872,1,0,0,30.67840385,1,0.0,0,58.21216965,1,2.97422576,33.69893646,30.101276399999996,67.30545807,30.05862045,84.58676147,19.00662613,79.93504333,18.89561844,66.6813736,32.52699661,31.62699509,0
22,8,1,2018,1.1875543590000002,5.061713696,3.2489426139999997,2.8494153019999997,2.19975996,5.5,2.233756065,98.58098602,1,98.60057068,1,0,0,36.40982437,1,0,0,0.0,0,50.63195419,1,35.32952499,1,0,0,30.59114838,1,0.0,0,64.12763977,1,2.974255085,33.73191452,29.00544167,88.63224029999999,29.07836342,85.17295837,19.09163284,80.49385834,18.98120689,67.05567169,31.89524841,30.99524879,0
23,8,1,2018,1.07951057,4.823183537,3.723338842,2.990140676,2.445913315,5.5,2.1145033840000003,98.16186523,1,98.18132782,1,0,0,37.09587479,1,0,0,0.0,0,50.88437271,1,34.99769974,1,0,0,30.27920341,1,0.0,0,67.15631866,1,2.974457502,33.95835495,28.82147598,87.20430756,28.89803696,84.48681641,19.40691376,81.38314056,19.29856491,68.39578247,31.74070358,30.84070206,0
00,9,1,2018,1.01450181,4.606880665,4.1351661680000005,2.900462151,2.8085739610000005,5.5,2.329751015,97.55950928,1,97.57878876,1,0,0,35.61167145,1,0,0,0.0,0,50.17581558,1,34.65646744,1,0,0,30.02105331,1,0.0,0,70.01462555,1,2.974747181,34.28319168,28.781042100000004,89.82161713,28.85005188,85.84878540000001,19.76509476,82.32532501,19.65845108,69.59082031,31.68226624,30.78226662,0
01,9,1,2018,1.0094413759999998,4.444952011,4.622960567,3.201331615,3.270730257,5.5,2.7417473789999995,97.70609283,1,97.72541809,1,0,0,36.60420227,1,0,0,0.0,0,49.12519073,1,34.02490997,1,0,0,29.83519363,1,0.0,0,70.66737366,1,2.974676847,34.20420837,28.63146973,87.90858459,28.70778084,87.73477936,19.91091728,83.53577423,19.8054924,70.33289337,31.54123306,30.64123344,0
02,9,1,2018,0.993504763,4.290670395,5.031462669,3.8105437760000003,3.8665168289999996,5.5,3.2236797810000004,96.88872528,1,96.9078064,1,0,0,34.43368529999999,1,0,0,0.0,0,49.06313324,1,34.14162827,1,0,0,29.02848053,1,0.0,0,74.28061676,1,2.975067616,34.64408112,28.6303196,91.69229889,28.6943531,87.83622742,20.39108276,83.8177948,20.29087639,73.34131622,31.52324104,30.62324142,0
03,9,1,2018,1.154797316,4.384264946,5.147370338,4.362557411,3.5815341469999997,5.5,4.245102406,96.21183014,1,96.23071289,1,0,0,0.0,0,0,0,0.0,0,48.62715149,1,0.0,0,0,0,29.69562912,1,0.0,0,73.97203064,1,2.975389242,35.00735474,29.720436100000004,76.27719116,29.68195534,89.6448822,27.07499886,64.36681366,26.97048759,77.94137573,32.20567322,31.305673600000002,0
04,9,1,2018,1.445412874,4.94929266,4.936033726000001,3.8649239539999996,3.1490602489999997,5.388926028999999,4.392827511,93.59468842,1,93.61280823,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,65.19595337,1,2.976614952,36.40329742,32.89552689,76.77481079,32.89552689,66.92581940000001,30.96678543,64.29324341,30.96678543,60.02935028,35.159130100000006,34.25912857,0
05,9,1,2018,1.884380937,5.401278972999999,4.775712013,3.1149582860000002,2.8073928360000004,5.1103057860000005,3.183143616,87.16526031,1,87.18154907,1,0,0,0.0,0,0,0,0.0,0,47.55970764,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2.9795026780000002,39.77314758,28.58989906,76.33099365,28.55297089,90.48318481,34.5049057,63.599018099999995,34.5049057,57.813201899999996,43.86872864,29.94869232,0
06,9,1,2018,2.453091621,4.898843765,4.59352684,4.131101608,2.376381636,5.115786076,2.811474085,89.79189301,1,89.80892181,1,0,0,0.0,0,0,0,0.0,0,48.78600693,1,0.0,0,0,0,32.71057129,1,0.0,0,0.0,0,2.9783442019999997,38.4068222,27.99985123,73.74382782,27.96113968,87.627388,30.28553772,61.88130569,30.16052818,70.8914566,41.95753098,29.36680984,0
07,9,1,2018,2.910130978,4.51130867,4.276576996,4.219269276,1.704415679,5.461414813999999,3.541557074,89.64406586,1,89.66105652,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,32.97919464,1,0.0,0,0.0,0,2.9784100060000003,38.48410416,29.51130867,73.7881012,29.51130867,65.89637756,30.50553322,61.83819199,30.37861443,70.12908936,42.14590836,30.7013092,0
08,9,1,2018,3.261266232,4.501283169,3.9764978889999996,3.00805521,1.882472277,5.5,4.102554321,91.85166931,1,91.86928558,1,0,0,0.0,0,0,0,0.0,0,49.28325653,1,36.09570313,1,0,0,30.61268806,1,0.0,0,0.0,0,2.977415085,37.32530594,27.56625175,71.66405487,27.52680397,86.25011444,22.59315681,82.64359283,22.48258972,70.48596191,40.56335449,28.93656731,0
09,9,1,2018,3.507441521,3.979513645,3.597855806,3.42496419,2.349403143,5.5,4.309626579,92.67110443,1,92.68895721,1,0,0,0.0,0,0,0,0.0,0,50.10720444,1,36.21889114,1,0,0,30.55633736,1,0.0,0,0.0,0,2.977040529,36.89261627,26.984140399999998,70.38790131,26.94346428,84.07363892,22.27579117,82.10553741,22.16559982,70.35491943,40.17445374,28.36008072,0
10,9,1,2018,3.6952166560000004,3.4480702880000003,3.18529892,3.1837830539999996,2.6894092560000002,5.5,4.456448078,92.50454712,1,92.52235413,1,0,0,0.0,0,0,0,0.0,0,49.1815033,1,35.91229248,1,0,0,30.88188362,1,0.0,0,0.0,0,2.9771168230000002,36.98067474,26.52053833,68.61644745,26.48124313,85.40369415,22.43270493,82.81080627,22.32032967,69.42834473,40.3227272,27.89015579,0
11,9,1,2018,3.879514217,2.714263916,3.231714487,3.4259295460000003,3.102348328,5.5,4.344840527,91.47454071,1,91.4920578,1,0,0,33.73006058,1,0,0,0.0,0,47.80231857,1,36.08924484,1,0,0,30.28149605,1,0.0,0,0.0,0,2.977586508,37.52397537,22.69919205,86.93008423,22.76119995,84.24311066,23.12896729,83.18968964,23.02060509,72.11097717,40.95363998,24.446558,0
12,9,1,2018,4.1078290939999995,1.8523536919999999,3.667521,3.550986528,3.494555712,5.5,4.821274757,90.16147614,1,90.17861176,1,0,0,33.44946671,1,0,0,0.0,0,47.95002747,1,37.9622612,1,0,0,0.0,0,0.0,0,0.0,0,2.97817874,38.21341324,21.85363388,86.54321289,21.91390419,83.12663269,30.01710701,86.57175446,30.01710701,60.38697815,42.05977631,23.59809494,0
13,9,1,2018,4.454332829,0.991163433,4.07861042,3.3011481760000003,4.032811165,5.219842911000001,3.5547976489999997,90.29182434,1,90.30899811,1,0,0,31.82332802,1,0,0,0.0,0,46.16045379999999,1,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2.978120327,38.14513016,21.37511635,88.63668823,21.42931747,85.81443024,34.15450668,64.05699158,34.15450668,55.13848877,42.46641922,23.0761013,0
14,9,1,2018,4.414885044,0.41095989899999996,4.560442448,3.8595957760000004,3.447821856,5.015043259,2.314174175,116.49980929999998,1,0.0,0,0,0,33.41371536,1,0,0,0.0,0,48.58208847,1,0.0,0,0,0,32.70913696,1,0.0,0,101.094429,1,2.9902851580000003,23.76538467,25.15347099,89.90118408,25.21262741,85.25926208,27.1690464,62.87529755,27.0440464,67.78019714,28.19511986,27.29512024,0
15,9,1,2018,4.027226448,0.604322851,5.050711155,4.034535408,2.76370573,5.198983192,2.394712925,117.4289551,1,0.0,0,0,0,33.68003464,1,0,0,0.0,0,48.30026627,1,0.0,0,0,0,32.46992111,1,0.0,0,96.53852081,1,2.990141153,23.23170853,25.22596169,89.53890991,25.28697586,85.85637665,26.63213158,61.70949554,26.50881958,68.10855865,28.23688126,27.33688164,0
16,9,1,2018,3.6380908489999997,0.882695675,5.1361403469999996,4.317101955,2.007787228,5.400784016,2.570312738,116.9731979,1,0.0,0,0,0,0.0,0,0,0,0.0,0,49.15456772,1,0.0,0,0,0,32.29455566,1,0.0,0,88.99143219,1,2.990211964,23.49367332,26.88645172,72.24568176,26.84719467,85.81568146,26.83355713,60.54721832,26.71147537,68.93867493,29.46479034,28.56479073,0
17,9,1,2018,3.253640652,1.267053843,4.735376358,4.445448875,1.625845432,5.5,3.0312139989999998,118.158699,1,0.0,0,0,0,0.0,0,0,0,0.0,0,49.0539093,1,34.976329799999995,1,0,0,29.79697037,1,0.0,0,81.72726440000001,1,2.9900274280000003,22.81150627,26.90791893,73.13800812,26.86881065,86.02811432,19.76162148,81.77290344,19.65644646,70.30558014,29.4405098,28.54051018,0
18,9,1,2018,2.8850755689999996,1.835837841,4.385731697,3.521264791,2.1304244999999997,5.5,3.469253302,117.54926299999998,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,35.34589767,1,0,0,29.89821625,1,0.0,0,62.66194153,1,2.990122557,23.16249466,29.57351303,72.72796631,29.57351303,62.39064407,19.97838783,81.34949493,19.87255096,70.19875336,31.82482529,30.92482567,0
19,9,1,2018,2.514200211,2.235743046,4.033559799,3.098762035,2.488509655,5.5,3.791555643,119.47042079999999,1,0.0,0,0,0,0.0,0,0,0,0.0,0,50.18104172,1,35.41796875,1,0,0,29.59154892,1,0.0,0,70.50582123,1,2.9898214339999996,22.05385399,27.38952637,71.46242523,27.34873772,84.33414459,18.81880188,80.06306458,18.71496773,70.01457214,29.86666298,28.96666336,0
20,9,1,2018,2.102173805,2.438512802,3.6448845860000003,3.0382177830000003,2.6204113959999997,5.5,4.054427147,120.7490311,1,0.0,0,0,0,0.0,0,0,0,0.0,0,50.46307755,1,34.79506302,1,0,0,28.9071064,1,0.0,0,63.29102707,1,2.989618778,21.31246376,27.39516449,70.77852631,27.3539505,83.78299713,18.29824448,80.61760712,18.19881439,71.62020111,29.83787918,28.93787956,0
21,9,1,2018,1.66500628,2.56124115,3.24502182,2.771496296,2.8842465880000003,5.5,4.604845524,121.4937439,1,0.0,0,0,0,0.0,0,0,0,0.0,0,50.36758041,1,34.71682358,1,0,0,30.02833176,1,0.0,0,58.10475159,1,2.9895000460000003,20.87934875,27.4303875,68.95878601,27.38931847,84.00740814,17.52589798,79.98314667,17.41921806,67.3381958,29.84838104,28.94837952,0
22,9,1,2018,1.217264414,2.478125095,3.194165468,2.677696705,3.027472496,5.5,4.040160656,121.71845249999998,1,0.0,0,0,0,35.67118454,1,0,0,0.0,0,49.58008957,1,34.42263412,1,0,0,29.81493568,1,0.0,0,61.88781357,1,2.989464045,20.74847603,26.43007469,87.36629486,26.50031662,84.65563202,17.47794724,80.4344635,17.37265587,67.9646225,29.28536797,28.38536835,0
23,9,1,2018,0.87572515,2.288115501,3.6371226310000004,2.860316753,3.256697893,5.5,3.7971057889999997,99.15686798,1,99.17662048,1,0,0,35.73735809,1,0,0,0.0,0,49.58044815,1,34.6868782,1,0,0,30.18201447,1,0.0,0,80.21540833,1,2.973975897,33.42023087,26.65316772,87.47362518,26.7237854,84.87733459,18.97928238,81.48922729,18.87157822,68.2844162,29.60677147,28.70677185,0
00,10,1,2018,0.733838558,2.233103752,4.068857193,3.0485985280000003,3.565277338,5.5,3.641922951,99.02811432,1,99.04782867,1,0,0,35.23575592,1,0,0,0.0,0,49.61554718,1,33.96603394,1,0,0,29.90721512,1,0.0,0,80.76813507,1,2.974038601,33.48996353,26.61482811,88.30854797,26.68254089,84.76842499,19.233078,82.95643616,19.12718391,69.42462921,29.56381226,28.66381264,0
01,10,1,2018,0.617438138,2.189120531,4.515914917,3.17249012,4.075115681000001,5.5,3.7939205169999997,98.41587829999999,1,98.43540955,1,0,0,34.258331299999995,1,0,0,0.0,0,48.41218185,1,0.0,0,0,0,30.87456131,1,0.0,0,83.84627533,1,2.974334955,33.82116318,26.61867714,89.97388458,26.6826992,87.04479218,25.72706795,64.2484436,25.61474228,72.74721527,29.5574913,28.65749168,0
02,10,1,2018,0.682890832,2.20444417,5.004730225,3.745013475,3.517187119,5.5,4.406713486,97.51605988,1,97.53533173,1,0,0,33.01893997,1,0,0,0.0,0,48.17284775,1,0.0,0,0,0,30.07733727,1,0.0,0,87.32698822,1,2.974767923,34.30659485,26.69142532,92.07633972,26.74905586,87.55327606,26.21347046,63.54729462,26.10645676,75.85773468,29.62969017,28.72969055,0
03,10,1,2018,0.891451716,2.42619729,5.181359291000001,4.33389616,2.933187008,5.327879906000001,4.000515461,95.88072205,1,95.89951324,1,0,0,0.0,0,0,0,0.0,0,48.03350067,1,0.0,0,0,0,0.0,0,0.0,0,87.03736877,1,2.975545883,35.18471909,28.39203644,75.94545746,28.35442162,89.41513062,29.57801819,63.53984451,29.57801819,60.56904602,30.95042229,30.05042267,0
04,10,1,2018,1.23055768,3.112773657,4.94746685,3.819058418,2.461143255,5.0853614810000005,3.06443119,94.18558502,1,94.20387268,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,72.10170746,1,2.9763407710000003,36.08932495,31.66291809,75.41210175,31.66291809,68.7317276,30.56139755,63.50890732,30.56139755,60.29140091,33.96210098,33.06210327,0
05,10,1,2018,1.578261495,3.8622260089999996,4.69640255,3.016762257,2.093209028,4.9815659519999995,2.740573168,94.87110901,1,94.88960266,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,32.41227341,1,0.0,0,65.33800507,1,2.9760208130000003,35.72419357,31.82036018,75.17536926,31.82036018,67.24675751,27.49020195,62.91841507,27.36730003,69.17676544,34.08466339,33.18466187,0
06,10,1,2018,1.775805354,4.273417473,4.446136951000001,3.3520681860000003,1.670008779,5.2526073460000005,3.138736725,96.72454834,1,96.74358368,1,0,0,0.0,0,0,0,0.0,0,48.73939896,1,0.0,0,0,0,31.67929077,1,0.0,0,73.94044495,1,2.975145817,34.73227692,29.60334778,73.09695435,29.56470108,89.3167038,26.90343666,62.31042862,26.78562927,71.17652893,32.08916092,31.189161300000002,0
07,10,1,2018,1.7901151180000001,4.525060177,4.107046604,4.15512085,1.9186340569999998,5.5,3.985752106,96.95250702,1,96.97160339,1,0,0,0.0,0,0,0,0.0,0,50.39830399,1,34.75254822,1,0,0,29.29338646,1,0.0,0,71.18772888,1,2.975037336,34.60980606,29.69190979,71.99450684,29.65079308,86.20803833,20.60677528,83.00026703,20.50486946,72.73735046,32.17415619,31.27415466,0
08,10,1,2018,1.7600334880000001,4.739670753,3.736316204,4.264040947,2.5351045130000003,5.5,4.6918463710000005,97.55480194,1,97.57408142,1,0,0,0.0,0,0,0,0.0,0,50.63391495,1,34.68468475,1,0,0,29.65936089,1,0.0,0,67.67317963,1,2.974749327,34.28572464,29.79552078,73.36899567,29.75404739,85.84369659,20.25107002,82.76182556,20.14679527,71.23258972,32.2611084,31.36110878,0
09,10,1,2018,1.7449755669999998,4.921077251,3.4420788289999997,4.232842922,3.101972818,5.307838917,3.938727379,97.33713531,1,97.35635376,1,0,0,0.0,0,0,0,0.0,0,50.80118942,1,37.39102173,1,0,0,0.0,0,0.0,0,67.73745728,1,2.974853516,34.402927399999996,29.97306061,69.91072083,29.93133354,85.68683624,25.85003853,83.47686005,25.85003853,55.66530228,32.44013977,31.54013824,0
10,10,1,2018,1.7538894409999999,5.092578411,3.0179424289999996,4.142460823,3.374991179,5.037167072,2.477174997,98.07978821,1,98.09922791,1,0,0,0.0,0,0,0,0.0,0,50.43717194,1,34.90697098,1,0,0,30.86956215,1,0.0,0,63.01554108,1,2.97449708,34.00265884,30.04427338,70.38484192,30.00309944,86.48421478,19.61966133,81.75428772,19.50737,66.65656281,32.48548508,31.58548546,0
11,10,1,2018,1.625017405,4.9656882289999995,3.28908968,4.299660683,3.676972389,5.156108856,2.359173059,97.36142731,1,97.38064575,1,0,0,35.38129425,1,0,0,0.0,0,50.22101212,1,34.27988434,1,0,0,31.0712738,1,0.0,0,69.95462799,1,2.974841833,34.38985825,29.14630318,90.58805847,29.21393204,86.12071991,20.02178764,83.2240448,19.90813065,66.37960052,32.04389954,31.14389992,0
12,10,1,2018,1.604300141,4.808302402,3.822707653,4.377142906,3.89915967,5.239886761,2.142929554,96.67083740000001,1,96.68985748,1,0,0,36.66641617,1,0,0,0.0,0,49.1348877,1,0.0,0,0,0,32.56328201,1,0.0,0,74.40666962,1,2.975171328,34.76111603,29.07264519,88.23744965,29.14930725,88.16088867,26.69886971,63.0056839,26.57489967,67.83868408,32.00374222,31.103742600000004,0
13,10,1,2018,1.740223527,5.027890205,4.275841713,3.645156622,3.166536331,5.4241480829999995,2.284507275,97.51384735,1,97.5331192,1,0,0,35.17817688,1,0,0,0.0,0,0.0,0,0.0,0,0,0,31.52083969,1,0.0,0,63.00504684,1,2.974768877,34.30779266,30.43264389,92.22612,30.539970399999998,66.59110260000001,26.61273956,62.22015762,26.49602509,71.43870544,32.88948822,31.9894886,0
14,10,1,2018,1.795109153,5.133842468,4.824705123999999,3.239294529,2.426174879,5.5,3.5837094780000003,96.94761658,1,96.96672058,1,0,0,34.90160751,1,0,0,0.0,0,50.49732971,1,0.0,0,0,0,31.36883354,1,0.0,0,71.52172089,1,2.9750397210000004,34.61243057,29.36112785,91.62890625,29.42563248,85.78727722,26.87612152,60.89379883,26.76044655,72.22462463,32.26209641,31.36209679,0
15,10,1,2018,1.880115151,4.993522644,5.347491263999999,3.440299511,1.6043173069999999,5.5,4.109309196,96.89913177,1,96.91822052,1,0,0,0.0,0,0,0,0.0,0,50.81430054,1,0.0,0,0,0,31.65511894,1,0.0,0,69.35923767,1,2.975062847,34.63848877,30.08873558,72.44721222,30.04698944,85.77630615,26.90013313,60.55587006,26.78249168,71.25710297,32.56420135,31.66420364,0
16,10,1,2018,1.8562901019999998,5.171578884,4.946360588,3.5624935630000003,1.713711381,5.5,4.2573575969999995,96.26783752,1,96.28673553,1,0,0,0.0,0,0,0,0.0,0,50.93438339,1,35.31439972,1,0,0,29.70253181,1,0.0,0,69.25400543,1,2.975362778,34.97733307,30.260562899999996,72.14737701,30.21863174,85.70685577,20.6482563,82.0735321,20.54369736,71.49285889,32.73636627,31.83636475,0
17,10,1,2018,1.880918384,5.361739635,4.549027443,3.6299791339999996,2.208046913,5.5,4.691652775,96.44107819,1,96.4600296,1,0,0,0.0,0,0,0,0.0,0,50.58205414,1,35.29341125,1,0,0,29.44250679,1,0.0,0,67.35194397,1,2.975280523,34.88442612,30.41083527,72.71202087,30.36944008,86.56278992,20.658351899999996,82.11920166,20.55548477,72.32307434,32.87443161,31.97443199,0
18,10,1,2018,2.046812773,5.3724346160000005,4.1894435880000005,3.883614063,2.707536459,5.236186504,3.5893995760000004,92.66490936,1,92.68276215,1,0,0,0.0,0,0,0,0.0,0,49.70503235,1,37.57526779,1,0,0,0.0,0,0.0,0,0.0,0,2.97704339,36.8958931,28.40662193,71.34630585,28.36654663,86.27957916,27.99235535,85.275177,27.99235535,56.23730469,40.07194138,29.77980614,0
19,10,1,2018,2.3411326409999997,4.845986843,3.7904508110000004,4.1263952260000005,3.1977603439999998,5.071113586,2.537079334,94.53211212,1,94.55050659,1,0,0,0.0,0,0,0,0.0,0,49.30036545,1,35.38923264,1,0,0,31.08034897,1,0.0,0,0.0,0,2.976179123,35.90487289,27.90971184,70.97317505,27.87023926,86.56092834,20.93550682,82.23543549,20.8217907,67.26259613,38.79705429,29.28014374,0
20,10,1,2018,2.504223824,4.323863506,3.392429113,4.413331032,3.534297705,5.2394328119999996,2.591508865,92.80075836,1,92.81864929,1,0,0,0.0,0,0,0,0.0,0,49.64176941,1,35.35243225,1,0,0,31.494262699999997,1,0.0,0,0.0,0,2.976980925,36.82403946,27.36268425,68.03057098,27.32270241,85.35808563,21.76079178,83.12654114,21.64425468,66.67424011,39.81014252,28.73543739,0
21,10,1,2018,2.7481224539999998,3.72777319,3.073148012,4.340524197,3.9405429360000004,5.320874214,2.341678381,94.69007874,1,94.70851898,1,0,0,35.1710701,1,0,0,0.0,0,48.07131958,1,35.38389587,1,0,0,31.23847198,1,0.0,0,0.0,0,2.976105452,35.82074356,23.51205254,85.31739044,23.58166885,84.57242584,21.00634003,82.31620026,20.89155006,66.79653168,38.8435936,25.28536987,0
22,10,1,2018,2.9821827410000004,2.8472120760000004,3.4529216289999995,4.289478302,3.332776785,5.464724063999999,2.311754942,92.77089691,1,92.78878021,1,0,0,34.9008522,1,0,0,0.0,0,47.59756088,1,0.0,0,0,0,33.2947197,1,0.0,0,0.0,0,2.976994514,36.83982849,22.71725273,84.98631287,22.78603363,84.63887024,28.9734478,62.12443161,28.84427071,67.42852020000001,40.29033661,24.48119926,0
23,10,1,2018,3.283230543,1.974879265,3.8088641169999997,4.331386566,2.555083513,5.5,2.243356705,91.64601135,1,91.66357422,1,0,0,33.71797943,1,0,0,0.0,0,47.36488724,1,0.0,0,0,0,32.97021484,1,0.0,0,0.0,0,2.977508545,37.43367767,22.00994873,86.26065826,22.07252121,84.34368896,29.69324875,60.58821487,29.56639481,69.34976959,41.03239441,23.75258255,0
00,11,1,2018,3.619656563,1.117290258,4.204482555,4.3158211710000005,1.676998615,5.5,2.373666525,91.03605652,1,91.05344391,1,0,0,32.55812073,1,0,0,0.0,0,47.12029648,1,0.0,0,0,0,32.49832535,1,0.0,0,0.0,0,2.97778511,37.75460434,21.31352234,87.43117523,21.37021446,84.07767487,30.20501518,61.26812363,30.08150291,71.57938385,41.48144913,23.03549004,0
01,11,1,2018,3.771300077,0.565562904,4.643721104,4.280644894,1.600175023,5.5,2.8113565439999997,95.60295105,1,95.6216507,1,0,0,33.13117218,1,0,0,0.0,0,47.63838959,1,35.36038208,1,0,0,29.73306465,1,0.0,0,108.0003128,1,2.9756770130000003,35.33335114,25.60416985,90.80880737,25.6631794,87.45270538,21.96780968,83.31304932,21.86305428,72.71586609,28.68246651,27.78246498,0
02,11,1,2018,3.6219668389999997,1.030598402,5.169909,4.016216755,2.2282462119999997,5.5,3.6517612930000003,94.99073792,1,95.00926971,1,0,0,33.58948135,1,0,0,0.0,0,0.0,0,35.39825058,1,0,0,29.24625969,1,0.0,0,93.96710205,1,2.975964785,35.6603775,28.39914131,92.86036682,28.49766541,67.51881409,22.31959724,83.59693146,22.21799469,74.59671783,31.01795387,30.11795235,0
03,11,1,2018,3.5750904080000003,1.82644701,5.112586975,3.0016291139999995,2.8197839260000004,5.5,4.669034003999999,94.41469574,1,94.43305206,1,0,0,0.0,0,0,0,0.0,0,0.0,0,34.99008942,1,0,0,29.20093346,1,0.0,0,78.32398987,1,2.9762339589999995,35.96739960000001,30.96476555,75.59529114,30.96476555,66.44576263,22.58231544,84.56767273,22.48100471,75.00004578,33.29860687,32.39860916,0
